category,brand,title,price,original_price,discount_rate,url,embedding_description,description
bottom,블랙야크,남성 메이플 마운틴 팬츠#1 BK,"152,200","179,000",15%,https://www.byn.kr/blackyak/shop/detail.php?pno=EFCF796D5B27941C229C0F52D7209DC0&rURL=https%3A%2F%2Fwww.byn.kr%2Fshop%2Fbig_section.php%3Fhta_brand%3Dblackyak%26page%3D1%26cno1%3D1028%26sort%3D1&ctype=1&cno1=1028,"브랜드: 블랙야크
카테고리: 하의
성별: 남성

우수한 신축성과 내구성을 겸비한 하이브리드형 마운틴 팬츠입니다.

트레킹과 산행 등 아웃도어 활동에 최적화된 설계로,
무릎·엉덩이 등 마찰이 잦은 부위에는 내구성 높은 립스톱 원단을,
움직임이 많은 부위에는 나일론 코튼 소재를 사용해 탁월한 활동성과 착용감을 제공합니다.

양쪽 허벅지에는 절개형 벤틸레이션 지퍼를 적용해
하체에서 발생하는 열기와 땀을 빠르게 배출하며, 통기성을 강화하였습니다.

또한, 허벅지에 위치한 양쪽 포켓으로 이동 중에도 소지품을 안전하게 수납할 수 있으며,
페트병을 재활용한 친환경 원사에 항균 기능을 더한 ‘안심 주머니’를 적용해 위생적인 사용이 가능합니다.

벨트는 기본 구성으로 포함되어 있어 실용성을 더했습니다.","우수한 신축성과 내구성을 겸비한 하이브리드형 마운틴 팬츠입니다.

트레킹과 산행 등 아웃도어 활동에 최적화된 설계로,
무릎·엉덩이 등 마찰이 잦은 부위에는 내구성 높은 립스톱 원단을,
움직임이 많은 부위에는 나일론 코튼 소재를 사용해 탁월한 활동성과 착용감을 제공합니다.

양쪽 허벅지에는 절개형 벤틸레이션 지퍼를 적용해
하체에서 발생하는 열기와 땀을 빠르게 배출하며, 통기성을 강화하였습니다.

또한, 허벅지에 위치한 양쪽 포켓으로 이동 중에도 소지품을 안전하게 수납할 수 있으며,
페트병을 재활용한 친환경 원사에 항균 기능을 더한 ‘안심 주머니’를 적용해 위생적인 사용이 가능합니다.

벨트는 기본 구성으로 포함되어 있어 실용성을 더했습니다."
bottom,블랙야크,남성 윈드스토퍼 하이브리드 팬츠#1 BK,"169,200","199,000",15%,https://www.byn.kr/blackyak/shop/detail.php?pno=A131005BC99E0505CC970BE992378A4F&rURL=https%3A%2F%2Fwww.byn.kr%2Fshop%2Fbig_section.php%3Fhta_brand%3Dblackyak%26page%3D1%26cno1%3D1028%26sort%3D1&ctype=1&cno1=1028,"브랜드: 블랙야크
카테고리: 하의
성별: 남성

방풍성과 투습성이 우수한 GORE-TEX WINDSTOPPER® 3L 소재를 적용한 하이브리드형 마운틴 팬츠입니다.

전면에는 고어텍스 윈드스토퍼 3레이어 원단을 사용해 강한 바람을 효과적으로 차단하면서도,
활동 중 발생하는 습기를 빠르게 배출해 쾌적한 착용감을 제공합니다.

또한, 무릎 다트 패턴과 후면 신축성이 뛰어난 이중직 소재로 구성하여
격한 움직임에도 유연하게 대응하며 우수한 활동성을 지원합니다.
벨트는 기본 구성으로 포함되어 있어 실용성과 착용 편의성을 높였습니다.","방풍성과 투습성이 우수한 GORE-TEX WINDSTOPPER® 3L 소재를 적용한 하이브리드형 마운틴 팬츠입니다.

전면에는 고어텍스 윈드스토퍼 3레이어 원단을 사용해 강한 바람을 효과적으로 차단하면서도,
활동 중 발생하는 습기를 빠르게 배출해 쾌적한 착용감을 제공합니다.

또한, 무릎 다트 패턴과 후면 신축성이 뛰어난 이중직 소재로 구성하여
격한 움직임에도 유연하게 대응하며 우수한 활동성을 지원합니다.
벨트는 기본 구성으로 포함되어 있어 실용성과 착용 편의성을 높였습니다."
bottom,블랙야크,남성 컴포트 마운틴 팬츠#1 CH,"135,200","159,000",15%,https://www.byn.kr/blackyak/shop/detail.php?pno=343C761061BDBC82B2C1482F802BA900&rURL=https%3A%2F%2Fwww.byn.kr%2Fshop%2Fbig_section.php%3Fhta_brand%3Dblackyak%26page%3D1%26cno1%3D1028%26sort%3D1&ctype=1&cno1=1028,"브랜드: 블랙야크
카테고리: 하의
성별: 남성

여유 있는 핏의 마운틴 팬츠입니다.

외관에 은은한 조직감이 느껴지는 이중직 소재를 사용하여
고급스러운 질감과 함께 편안한 착용감을 제공합니다.

양쪽 허벅지에는 지퍼 포켓을 추가해 간단한 소지품 수납이 가능하며,
산행이나 야외 활동 시에도 실용성과 활동성을 모두 만족시켜주는 제품입니다.

페트병을 재활용한 친환경 원사에 항균 기능을 더한 ‘안심 주머니’를 적용해 위생적인 사용이 가능합니다.
벨트는 기본 구성으로 포함되어 있어 실용성을 더했습니다.","여유 있는 핏의 마운틴 팬츠입니다.

외관에 은은한 조직감이 느껴지는 이중직 소재를 사용하여
고급스러운 질감과 함께 편안한 착용감을 제공합니다.

양쪽 허벅지에는 지퍼 포켓을 추가해 간단한 소지품 수납이 가능하며,
산행이나 야외 활동 시에도 실용성과 활동성을 모두 만족시켜주는 제품입니다.

페트병을 재활용한 친환경 원사에 항균 기능을 더한 ‘안심 주머니’를 적용해 위생적인 사용이 가능합니다.
벨트는 기본 구성으로 포함되어 있어 실용성을 더했습니다."
bottom,블랙야크,남성 윈드스토퍼 본딩 팬츠#1 BK,"245,700","289,000",15%,https://www.byn.kr/blackyak/shop/detail.php?pno=94B3CCDA31D7BA03004F216B64840EE5&rURL=https%3A%2F%2Fwww.byn.kr%2Fshop%2Fbig_section.php%3Fhta_brand%3Dblackyak%26page%3D1%26cno1%3D1028%26sort%3D1&ctype=1&cno1=1028,"브랜드: 블랙야크
카테고리: 하의
성별: 남성

고어텍스 윈드스토퍼 3L 본딩 소재를 사용한 고기능성 팬츠입니다.

우수한 방풍성과 투습성을 겸비해 다양한 아웃도어 환경에 적합하며,
베이직한 기본형 디자인에 내장형 사이드 밴드를 더해 편안한 착용감을 제공합니다.

겉면은 면터치 감성의 외관으로 자연스러움을 살리고,
이면에는 그리드 조직감과 방풍 필름을 적용해 보온성과 쾌적함을 동시에 잡았습니다.
사이드 포켓와 엉덩덩이 포켓은 지퍼로 마감해 실용성과 깔끔한 디테일을 완성했습니다.

페트병을 재활용한 친환경 원사에 항균 기능을 더한 ‘안심 주머니’를 적용해 위생적인 사용이 가능합니다.
벨트는 기본 구성으로 포함되어 있어 실용성을 더했습니다.","고어텍스 윈드스토퍼 3L 본딩 소재를 사용한 고기능성 팬츠입니다.

우수한 방풍성과 투습성을 겸비해 다양한 아웃도어 환경에 적합하며,
베이직한 기본형 디자인에 내장형 사이드 밴드를 더해 편안한 착용감을 제공합니다.

겉면은 면터치 감성의 외관으로 자연스러움을 살리고,
이면에는 그리드 조직감과 방풍 필름을 적용해 보온성과 쾌적함을 동시에 잡았습니다.
사이드 포켓와 엉덩덩이 포켓은 지퍼로 마감해 실용성과 깔끔한 디테일을 완성했습니다.

페트병을 재활용한 친환경 원사에 항균 기능을 더한 ‘안심 주머니’를 적용해 위생적인 사용이 가능합니다.
벨트는 기본 구성으로 포함되어 있어 실용성을 더했습니다."
bottom,블랙야크,남성 디펜더 마운틴 팬츠#1 BK,"152,200","179,000",15%,https://www.byn.kr/blackyak/shop/detail.php?pno=92A91DFC5F9525B0D8E0279FAE7938D1&rURL=https%3A%2F%2Fwww.byn.kr%2Fshop%2Fbig_section.php%3Fhta_brand%3Dblackyak%26page%3D1%26cno1%3D1028%26sort%3D1&ctype=1&cno1=1028,"브랜드: 블랙야크
카테고리: 하의
성별: 남성

우수한 신축성과 내구성을 겸비한 하이브리드형 기모 마운틴 팬츠입니다.

트레킹과 산행 등 아웃도어 활동에 최적화된 설계로,
무릎과 엉덩이, 밑단 등 마찰이 잦은 부위에는 내구성이 뛰어난 원단을,
잦은 움직임이 있는 부위에는 부드럽고 신축성 높은 기모 소재를 사용해 활동성을 극대화했습니다.
사이드 포켓과 함께, 왼쪽 허벅지에 지퍼 포켓을 추가해 이동 중에도 소지품을 안정적으로 수납할 수 있으며,
페트병을 재활용한 친환경 원사에 항균 기능을 더한 ‘안심 주머니’를 적용해 세균 번식 걱정을 줄였습니다.
기본 구성으로 벨트 포함입니다.","우수한 신축성과 내구성을 겸비한 하이브리드형 기모 마운틴 팬츠입니다.

트레킹과 산행 등 아웃도어 활동에 최적화된 설계로,
무릎과 엉덩이, 밑단 등 마찰이 잦은 부위에는 내구성이 뛰어난 원단을,
잦은 움직임이 있는 부위에는 부드럽고 신축성 높은 기모 소재를 사용해 활동성을 극대화했습니다.
사이드 포켓과 함께, 왼쪽 허벅지에 지퍼 포켓을 추가해 이동 중에도 소지품을 안정적으로 수납할 수 있으며,
페트병을 재활용한 친환경 원사에 항균 기능을 더한 ‘안심 주머니’를 적용해 세균 번식 걱정을 줄였습니다.
기본 구성으로 벨트 포함입니다."
bottom,블랙야크,남성 립스탑 기모 카고팬츠#1 BK,"118,200","139,000",15%,https://www.byn.kr/blackyak/shop/detail.php?pno=3F18478DAA064F8A9B67F86302DC5E28&rURL=https%3A%2F%2Fwww.byn.kr%2Fshop%2Fbig_section.php%3Fhta_brand%3Dblackyak%26page%3D1%26cno1%3D1028%26sort%3D1&ctype=1&cno1=1028,"브랜드: 블랙야크
카테고리: 하의
성별: 남성

면 터치감이 느껴지는 립 조직의 나일론 스판 소재의 남성용 카고 팬츠입니다.

가볍게 기모 처리된 원단으로 부드러운 착용감을 제공하며,
지퍼형 아웃포켓을 배치해 실용성과 함께 캐주얼한 무드를 더했습니다.

스탠다드 핏으로 깔끔하게 떨어져 일상은 물론 가벼운 아웃도어 활동까지 폭넓게 활용할 수 있는 아이템입니다.

또한, 페트병을 재활용한 친환경 원사에 항균 기능을 더한 ‘안심 주머니’를 적용해
위생적인 수납이 가능하며, 조거 스타일의 밑단 밴딩으로 안정적인 핏을 완성합니다.

벨트는 기본 구성으로 포함되어 있어 실용성을 높였습니다.","면 터치감이 느껴지는 립 조직의 나일론 스판 소재의 남성용 카고 팬츠입니다.

가볍게 기모 처리된 원단으로 부드러운 착용감을 제공하며,
지퍼형 아웃포켓을 배치해 실용성과 함께 캐주얼한 무드를 더했습니다.

스탠다드 핏으로 깔끔하게 떨어져 일상은 물론 가벼운 아웃도어 활동까지 폭넓게 활용할 수 있는 아이템입니다.

또한, 페트병을 재활용한 친환경 원사에 항균 기능을 더한 ‘안심 주머니’를 적용해
위생적인 수납이 가능하며, 조거 스타일의 밑단 밴딩으로 안정적인 핏을 완성합니다.

벨트는 기본 구성으로 포함되어 있어 실용성을 높였습니다."
bottom,블랙야크,남성 립스탑 기모 카고팬츠#1 KH,"118,200","139,000",15%,https://www.byn.kr/blackyak/shop/detail.php?pno=74518C9D8A1B2F0BB42FB0285E98C071&rURL=https%3A%2F%2Fwww.byn.kr%2Fshop%2Fbig_section.php%3Fhta_brand%3Dblackyak%26page%3D1%26cno1%3D1028%26sort%3D1&ctype=1&cno1=1028,"브랜드: 블랙야크
카테고리: 하의
성별: 남성

면 터치감이 느껴지는 립 조직의 나일론 스판 소재의 남성용 카고 팬츠입니다.

가볍게 기모 처리된 원단으로 부드러운 착용감을 제공하며,
지퍼형 아웃포켓을 배치해 실용성과 함께 캐주얼한 무드를 더했습니다.

스탠다드 핏으로 깔끔하게 떨어져 일상은 물론 가벼운 아웃도어 활동까지 폭넓게 활용할 수 있는 아이템입니다.

또한, 페트병을 재활용한 친환경 원사에 항균 기능을 더한 ‘안심 주머니’를 적용해
위생적인 수납이 가능하며, 조거 스타일의 밑단 밴딩으로 안정적인 핏을 완성합니다.

벨트는 기본 구성으로 포함되어 있어 실용성을 높였습니다.","면 터치감이 느껴지는 립 조직의 나일론 스판 소재의 남성용 카고 팬츠입니다.

가볍게 기모 처리된 원단으로 부드러운 착용감을 제공하며,
지퍼형 아웃포켓을 배치해 실용성과 함께 캐주얼한 무드를 더했습니다.

스탠다드 핏으로 깔끔하게 떨어져 일상은 물론 가벼운 아웃도어 활동까지 폭넓게 활용할 수 있는 아이템입니다.

또한, 페트병을 재활용한 친환경 원사에 항균 기능을 더한 ‘안심 주머니’를 적용해
위생적인 수납이 가능하며, 조거 스타일의 밑단 밴딩으로 안정적인 핏을 완성합니다.

벨트는 기본 구성으로 포함되어 있어 실용성을 높였습니다."
bottom,블랙야크,남성 베이직 기모 팬츠#1 BH,"118,200","139,000",15%,https://www.byn.kr/blackyak/shop/detail.php?pno=C22EEE4AD4D65DD7416A5C61E2A6D688&rURL=https%3A%2F%2Fwww.byn.kr%2Fshop%2Fbig_section.php%3Fhta_brand%3Dblackyak%26page%3D1%26cno1%3D1028%26sort%3D1&ctype=1&cno1=1028,"브랜드: 블랙야크
카테고리: 하의
성별: 남성

스탠다드 핏의 기본형 기모 팬츠입니다.

신축성이 뛰어난 원단에 본딩 처리 없이 단일 기모 소재를 사용해 가볍고 유연한 착용감을 제공합니다.
일반 기모보다 길고 부드러운 기모를 적용해 보온성과 촉감이 더욱 우수합니다.
또한, 페트병을 재활용한 친환경 원사에 항균 기능을 더한 ‘안심 주머니’를 적용해
위생적인 수납이 가능합니다.
벨트는 기본 구성으로 포함되어 있어 실용성을 더했습니다.","스탠다드 핏의 기본형 기모 팬츠입니다.

신축성이 뛰어난 원단에 본딩 처리 없이 단일 기모 소재를 사용해 가볍고 유연한 착용감을 제공합니다.
일반 기모보다 길고 부드러운 기모를 적용해 보온성과 촉감이 더욱 우수합니다.
또한, 페트병을 재활용한 친환경 원사에 항균 기능을 더한 ‘안심 주머니’를 적용해
위생적인 수납이 가능합니다.
벨트는 기본 구성으로 포함되어 있어 실용성을 더했습니다."
bottom,블랙야크,여성 트리코트 본딩 조거팬츠#2 BK,"126,700","149,000",15%,https://www.byn.kr/blackyak/shop/detail.php?pno=AAA58B42AA6473D9C637FF7B37EDEDED&rURL=https%3A%2F%2Fwww.byn.kr%2Fshop%2Fbig_section.php%3Fhta_brand%3Dblackyak%26page%3D1%26cno1%3D1033%26sort%3D1&ctype=1&cno1=1033,"브랜드: 블랙야크
카테고리: 하의
성별: 여성

부드러운 착용감과 따뜻함을 겸비한 여성용 트리코트 본딩 조거 팬츠입니다.

신축성이 우수한 트리코트 본딩 소재를 사용해 활동성을 높였으며,
이면은 벨벳 터치감의 기모 소재로 포근한 보온성을 제공합니다.

허리 뒤쪽에는 노출형 울 밴드를 적용해 장시간 착용에도 편안함을 느낄 수 있습니다.
건조기 사용은 피하고, 자연건조를 권장합니다.

페트병을 재활용한 친환경 원사에 항균 기능을 더한 ‘안심 주머니’를 적용해 위생적인 사용이 가능합니다.

※ 건조기 사용 시 소재 손상이 발생할 수 있으니, 반드시 자연건조만 해주시기 바랍니다.","부드러운 착용감과 따뜻함을 겸비한 여성용 트리코트 본딩 조거 팬츠입니다.

신축성이 우수한 트리코트 본딩 소재를 사용해 활동성을 높였으며,
이면은 벨벳 터치감의 기모 소재로 포근한 보온성을 제공합니다.

허리 뒤쪽에는 노출형 울 밴드를 적용해 장시간 착용에도 편안함을 느낄 수 있습니다.
건조기 사용은 피하고, 자연건조를 권장합니다.

페트병을 재활용한 친환경 원사에 항균 기능을 더한 ‘안심 주머니’를 적용해 위생적인 사용이 가능합니다.

※ 건조기 사용 시 소재 손상이 발생할 수 있으니, 반드시 자연건조만 해주시기 바랍니다."
bottom,블랙야크,여성 벨라 본딩 부츠컷팬츠#2 BH,"118,200","139,000",15%,https://www.byn.kr/blackyak/shop/detail.php?pno=F4A861E8EE2973ACEB14C60D93B4D6D0&rURL=https%3A%2F%2Fwww.byn.kr%2Fshop%2Fbig_section.php%3Fhta_brand%3Dblackyak%26page%3D1%26cno1%3D1033%26sort%3D1&ctype=1&cno1=1033,"브랜드: 블랙야크
카테고리: 하의
성별: 여성

자연스럽게 퍼지는 실루엣의 여성용 세미 부츠컷 팬츠입니다.

입체적인 패턴 설계로 자연스러운 부츠핏이며,
부드러운 터치감과 신축성이 뛰어난 기모 소재를 사용해 편안한 착용감을 제공합니다.

사이드와 엉덩이 포켓에는 지퍼 디테일을 더해 실용성과 함께 깔끔한 외관을 완성했습니다.
일상은 물론 스타일리시한 겨울 코디에 활용하기 좋은 아이템입니다.

페트병을 재활용한 친환경 원사에 항균 기능을 더한 ‘안심 주머니’를 적용해 위생적인 사용이 가능합니다.","자연스럽게 퍼지는 실루엣의 여성용 세미 부츠컷 팬츠입니다.

입체적인 패턴 설계로 자연스러운 부츠핏이며,
부드러운 터치감과 신축성이 뛰어난 기모 소재를 사용해 편안한 착용감을 제공합니다.

사이드와 엉덩이 포켓에는 지퍼 디테일을 더해 실용성과 함께 깔끔한 외관을 완성했습니다.
일상은 물론 스타일리시한 겨울 코디에 활용하기 좋은 아이템입니다.

페트병을 재활용한 친환경 원사에 항균 기능을 더한 ‘안심 주머니’를 적용해 위생적인 사용이 가능합니다."
bottom,블랙야크,여성 패딩 부츠컷팬츠#2 BK,"152,200","179,000",15%,https://www.byn.kr/blackyak/shop/detail.php?pno=CBA27092261D574D4B0DD4B97578E328&rURL=https%3A%2F%2Fwww.byn.kr%2Fshop%2Fbig_section.php%3Fhta_brand%3Dblackyak%26page%3D1%26cno1%3D1033%26sort%3D1&ctype=1&cno1=1033,"브랜드: 블랙야크
카테고리: 하의
성별: 여성

탄탄한 더블립 조직의 소재로 제작한 여성용 부츠컷 패딩 팬츠입니다.

허리 뒤쪽에는 노출형 이밴드를 적용해 편안하고 안정감 있는 착용감을 제공하며,
무릎에는 다트 패턴을 더해 활동성을 높였습니다.
안감에는 신축성 있는 나일론 스판 스트레치 소재를 사용해 움직임에 따라 유연하게 반응하도록 설계했습니다.

자연스럽게 퍼지는 부츠컷 실루엣으로 세련된 스타일을 연출할 수 있으며,
충전재는 국내 폐페트병을 재활용한 친환경 K-rPET 패딩을 사용해
보온성과 지속가능성을 모두 고려한 겨울 시즌 아이템입니다.

페트병을 재활용한 친환경 원사에 항균 기능을 더한 ‘안심 주머니’를 적용해 위생적인 사용이 가능합니다.
벨트는 기본 구성으로 포함되어 있어 실용성을 더했습니다.","탄탄한 더블립 조직의 소재로 제작한 여성용 부츠컷 패딩 팬츠입니다.

허리 뒤쪽에는 노출형 이밴드를 적용해 편안하고 안정감 있는 착용감을 제공하며,
무릎에는 다트 패턴을 더해 활동성을 높였습니다.
안감에는 신축성 있는 나일론 스판 스트레치 소재를 사용해 움직임에 따라 유연하게 반응하도록 설계했습니다.

자연스럽게 퍼지는 부츠컷 실루엣으로 세련된 스타일을 연출할 수 있으며,
충전재는 국내 폐페트병을 재활용한 친환경 K-rPET 패딩을 사용해
보온성과 지속가능성을 모두 고려한 겨울 시즌 아이템입니다.

페트병을 재활용한 친환경 원사에 항균 기능을 더한 ‘안심 주머니’를 적용해 위생적인 사용이 가능합니다.
벨트는 기본 구성으로 포함되어 있어 실용성을 더했습니다."
bottom,블랙야크,여성 패딩 부츠컷팬츠#2 TP,"152,200","179,000",15%,https://www.byn.kr/blackyak/shop/detail.php?pno=418C7AD085B6351C0722FC254BD6FD93&rURL=https%3A%2F%2Fwww.byn.kr%2Fshop%2Fbig_section.php%3Fhta_brand%3Dblackyak%26page%3D1%26cno1%3D1033%26sort%3D1&ctype=1&cno1=1033,"브랜드: 블랙야크
카테고리: 하의
성별: 여성

탄탄한 더블립 조직의 소재로 제작한 여성용 부츠컷 패딩 팬츠입니다.

허리 뒤쪽에는 노출형 이밴드를 적용해 편안하고 안정감 있는 착용감을 제공하며,
무릎에는 다트 패턴을 더해 활동성을 높였습니다.
안감에는 신축성 있는 나일론 스판 스트레치 소재를 사용해 움직임에 따라 유연하게 반응하도록 설계했습니다.

자연스럽게 퍼지는 부츠컷 실루엣으로 세련된 스타일을 연출할 수 있으며,
충전재는 국내 폐페트병을 재활용한 친환경 K-rPET 패딩을 사용해
보온성과 지속가능성을 모두 고려한 겨울 시즌 아이템입니다.

페트병을 재활용한 친환경 원사에 항균 기능을 더한 ‘안심 주머니’를 적용해 위생적인 사용이 가능합니다.
벨트는 기본 구성으로 포함되어 있어 실용성을 더했습니다.","탄탄한 더블립 조직의 소재로 제작한 여성용 부츠컷 패딩 팬츠입니다.

허리 뒤쪽에는 노출형 이밴드를 적용해 편안하고 안정감 있는 착용감을 제공하며,
무릎에는 다트 패턴을 더해 활동성을 높였습니다.
안감에는 신축성 있는 나일론 스판 스트레치 소재를 사용해 움직임에 따라 유연하게 반응하도록 설계했습니다.

자연스럽게 퍼지는 부츠컷 실루엣으로 세련된 스타일을 연출할 수 있으며,
충전재는 국내 폐페트병을 재활용한 친환경 K-rPET 패딩을 사용해
보온성과 지속가능성을 모두 고려한 겨울 시즌 아이템입니다.

페트병을 재활용한 친환경 원사에 항균 기능을 더한 ‘안심 주머니’를 적용해 위생적인 사용이 가능합니다.
벨트는 기본 구성으로 포함되어 있어 실용성을 더했습니다."
bottom,블랙야크,남성 베이직 기모 팬츠#1 D3,"118,200","139,000",15%,https://www.byn.kr/blackyak/shop/detail.php?pno=5720763C27A433DE7FFF5E1A346C972D&rURL=https%3A%2F%2Fwww.byn.kr%2Fshop%2Fbig_section.php%3Fhta_brand%3Dblackyak%26page%3D1%26cno1%3D1028%26sort%3D1&ctype=1&cno1=1028,"브랜드: 블랙야크
카테고리: 하의
성별: 남성

스탠다드 핏의 기본형 기모 팬츠입니다.

신축성이 뛰어난 원단에 본딩 처리 없이 단일 기모 소재를 사용해 가볍고 유연한 착용감을 제공합니다.
일반 기모보다 길고 부드러운 기모를 적용해 보온성과 촉감이 더욱 우수합니다.
또한, 페트병을 재활용한 친환경 원사에 항균 기능을 더한 ‘안심 주머니’를 적용해
위생적인 수납이 가능합니다.
벨트는 기본 구성으로 포함되어 있어 실용성을 더했습니다.","스탠다드 핏의 기본형 기모 팬츠입니다.

신축성이 뛰어난 원단에 본딩 처리 없이 단일 기모 소재를 사용해 가볍고 유연한 착용감을 제공합니다.
일반 기모보다 길고 부드러운 기모를 적용해 보온성과 촉감이 더욱 우수합니다.
또한, 페트병을 재활용한 친환경 원사에 항균 기능을 더한 ‘안심 주머니’를 적용해
위생적인 수납이 가능합니다.
벨트는 기본 구성으로 포함되어 있어 실용성을 더했습니다."
bottom,블랙야크,여성 베이직 기모 팬츠#2 CM,"118,200","139,000",15%,https://www.byn.kr/blackyak/shop/detail.php?pno=5D4B17DBA3396C8117845EC545642201&rURL=https%3A%2F%2Fwww.byn.kr%2Fshop%2Fbig_section.php%3Fhta_brand%3Dblackyak%26page%3D1%26cno1%3D1033%26sort%3D1&ctype=1&cno1=1033,"브랜드: 블랙야크
카테고리: 하의
성별: 여성

스탠다드 핏의 기본형 기모 팬츠입니다.

신축성이 뛰어난 원단에 본딩 처리 없이 단일 기모 소재를 사용해 가볍고 유연한 착용감을 제공합니다.
일반 기모보다 길고 부드러운 기모를 적용해 보온성과 촉감이 더욱 우수합니다.
또한, 페트병을 재활용한 친환경 원사에 항균 기능을 더한 ‘안심 주머니’를 적용해
위생적인 수납이 가능합니다.
벨트는 기본 구성으로 포함되어 있어 실용성을 더했습니다.","스탠다드 핏의 기본형 기모 팬츠입니다.

신축성이 뛰어난 원단에 본딩 처리 없이 단일 기모 소재를 사용해 가볍고 유연한 착용감을 제공합니다.
일반 기모보다 길고 부드러운 기모를 적용해 보온성과 촉감이 더욱 우수합니다.
또한, 페트병을 재활용한 친환경 원사에 항균 기능을 더한 ‘안심 주머니’를 적용해
위생적인 수납이 가능합니다.
벨트는 기본 구성으로 포함되어 있어 실용성을 더했습니다."
bottom,블랙야크,남성 베이직 기모 팬츠#1 BK,"118,200","139,000",15%,https://www.byn.kr/blackyak/shop/detail.php?pno=4A441E0A4B15FCA032A9CFAA388F6458&rURL=https%3A%2F%2Fwww.byn.kr%2Fshop%2Fbig_section.php%3Fhta_brand%3Dblackyak%26page%3D1%26cno1%3D1028%26sort%3D1&ctype=1&cno1=1028,"브랜드: 블랙야크
카테고리: 하의
성별: 남성

스탠다드 핏의 기본형 기모 팬츠입니다.

신축성이 뛰어난 원단에 본딩 처리 없이 단일 기모 소재를 사용해 가볍고 유연한 착용감을 제공합니다.
일반 기모보다 길고 부드러운 기모를 적용해 보온성과 촉감이 더욱 우수합니다.
또한, 페트병을 재활용한 친환경 원사에 항균 기능을 더한 ‘안심 주머니’를 적용해
위생적인 수납이 가능합니다.
벨트는 기본 구성으로 포함되어 있어 실용성을 더했습니다.","스탠다드 핏의 기본형 기모 팬츠입니다.

신축성이 뛰어난 원단에 본딩 처리 없이 단일 기모 소재를 사용해 가볍고 유연한 착용감을 제공합니다.
일반 기모보다 길고 부드러운 기모를 적용해 보온성과 촉감이 더욱 우수합니다.
또한, 페트병을 재활용한 친환경 원사에 항균 기능을 더한 ‘안심 주머니’를 적용해
위생적인 수납이 가능합니다.
벨트는 기본 구성으로 포함되어 있어 실용성을 더했습니다."
bottom,블랙야크,여성 벨라 본딩 부츠컷팬츠#2 BK,"118,200","139,000",15%,https://www.byn.kr/blackyak/shop/detail.php?pno=52235C1E91C24957D7A5D150355474F1&rURL=https%3A%2F%2Fwww.byn.kr%2Fshop%2Fbig_section.php%3Fhta_brand%3Dblackyak%26page%3D1%26cno1%3D1033%26sort%3D1&ctype=1&cno1=1033,"브랜드: 블랙야크
카테고리: 하의
성별: 여성

자연스럽게 퍼지는 실루엣의 여성용 세미 부츠컷 팬츠입니다.

입체적인 패턴 설계로 자연스러운 부츠핏이며,
부드러운 터치감과 신축성이 뛰어난 기모 소재를 사용해 편안한 착용감을 제공합니다.

사이드와 엉덩이 포켓에는 지퍼 디테일을 더해 실용성과 함께 깔끔한 외관을 완성했습니다.
일상은 물론 스타일리시한 겨울 코디에 활용하기 좋은 아이템입니다.

페트병을 재활용한 친환경 원사에 항균 기능을 더한 ‘안심 주머니’를 적용해 위생적인 사용이 가능합니다.","자연스럽게 퍼지는 실루엣의 여성용 세미 부츠컷 팬츠입니다.

입체적인 패턴 설계로 자연스러운 부츠핏이며,
부드러운 터치감과 신축성이 뛰어난 기모 소재를 사용해 편안한 착용감을 제공합니다.

사이드와 엉덩이 포켓에는 지퍼 디테일을 더해 실용성과 함께 깔끔한 외관을 완성했습니다.
일상은 물론 스타일리시한 겨울 코디에 활용하기 좋은 아이템입니다.

페트병을 재활용한 친환경 원사에 항균 기능을 더한 ‘안심 주머니’를 적용해 위생적인 사용이 가능합니다."
